Census Tract FIPS,demand_covered,percentage,county_name,state_name
48113010701,1,100,Dallas,TX
48113011401,1,100,Dallas,TX
48113000900,1,100,Dallas,TX
48113002500,1,100,Dallas,TX
48113016408,1,100,Dallas,TX
48113009202,1,100,Dallas,TX
48113010601,1,100,Dallas,TX
48113012204,1,100,Dallas,TX
48113016301,1,100,Dallas,TX
48113007102,1,100,Dallas,TX
48113006501,1,100,Dallas,TX
48113005700,1,100,Dallas,TX
48113018503,1,100,Dallas,TX
48113007820,1,100,Dallas,TX
48113016606,1,100,Dallas,TX
48113009201,1,100,Dallas,TX
48113007818,1,100,Dallas,TX
48113016514,1,100,Dallas,TX
48113018104,1,100,Dallas,TX
48113012604,1,100,Dallas,TX
48113000601,1,100,Dallas,TX
48113010804,1,100,Dallas,TX
48113019206,1,100,Dallas,TX
48113014311,1,100,Dallas,TX
48113017702,1,100,Dallas,TX
48113019026,1,100,Dallas,TX
48113014302,1,100,Dallas,TX
48113010000,1,100,Dallas,TX
48113009304,1,100,Dallas,TX
48113000401,1,100,Dallas,TX
48113017303,1,100,Dallas,TX
48113010902,1,100,Dallas,TX
48113000800,1,100,Dallas,TX
48113016623,1,100,Dallas,TX
48113014206,1,100,Dallas,TX
48113017813,1,100,Dallas,TX
48113019035,1,100,Dallas,TX
48113016202,1,100,Dallas,TX
48113019040,1,100,Dallas,TX
48113020400,1,100,Dallas,TX
48113018126,1,100,Dallas,TX
48113017807,1,100,Dallas,TX
48113007811,1,100,Dallas,TX
48113019019,1,100,Dallas,TX
48113016407,1,100,Dallas,TX
48113006200,1,100,Dallas,TX
48113005200,1,100,Dallas,TX
48113012701,1,100,Dallas,TX
48113014116,1,100,Dallas,TX
48113017304,1,100,Dallas,TX
48113016804,1,100,Dallas,TX
48113018124,1,100,Dallas,TX
48113018300,1,100,Dallas,TX
48113019014,1,100,Dallas,TX
48113015000,1,100,Dallas,TX
48113013623,1,100,Dallas,TX
48113018001,1,100,Dallas,TX
48113004500,1,100,Dallas,TX
48113016625,1,100,Dallas,TX
48113016703,1,100,Dallas,TX
48113019004,1,100,Dallas,TX
48113012207,1,100,Dallas,TX
48113012000,1,100,Dallas,TX
48113017003,1,100,Dallas,TX
48113016411,1,100,Dallas,TX
48113019018,1,100,Dallas,TX
48113017306,1,100,Dallas,TX
48113005600,1,100,Dallas,TX
48113018123,1,100,Dallas,TX
48113007201,1,100,Dallas,TX
48113012500,1,100,Dallas,TX
48113007202,1,100,Dallas,TX
48113017804,1,100,Dallas,TX
48113000406,1,100,Dallas,TX
48113019204,1,100,Dallas,TX
48113011200,1,100,Dallas,TX
48113012302,1,100,Dallas,TX
48113011001,1,100,Dallas,TX
48113007804,1,100,Dallas,TX
48113009000,1,100,Dallas,TX
48113016701,1,100,Dallas,TX
48113017001,1,100,Dallas,TX
48113011800,1,100,Dallas,TX
48113010801,1,100,Dallas,TX
48113018122,1,100,Dallas,TX
48113016510,1,100,Dallas,TX
48113008400,1,100,Dallas,TX
48113016605,1,100,Dallas,TX
48113017004,1,100,Dallas,TX
48113016520,1,100,Dallas,TX
48113016612,1,100,Dallas,TX
48113011900,1,100,Dallas,TX
48115950600,1,100,Dawson,TX
48115950402,1,100,Dawson,TX
48115950401,1,100,Dawson,TX
48115950500,1,100,Dawson,TX
48117950600,1,100,Deaf Smith,TX
48117950500,1,100,Deaf Smith,TX
48117950300,1,100,Deaf Smith,TX
48117950400,1,100,Deaf Smith,TX
48119950100,1,100,Delta,TX
48119950200,1,100,Delta,TX
48121021720,1,100,Denton,TX
48121021524,1,100,Denton,TX
48121021749,1,100,Denton,TX
48121021729,1,100,Denton,TX
48121021723,1,100,Denton,TX
48121020205,1,100,Denton,TX
48121021732,1,100,Denton,TX
48121021513,1,100,Denton,TX
48121021741,1,100,Denton,TX
48121021752,1,100,Denton,TX
48121021725,1,100,Denton,TX
48121021512,1,100,Denton,TX
48121021730,1,100,Denton,TX
48121021719,1,100,Denton,TX
48121021633,1,100,Denton,TX
48121021724,1,100,Denton,TX
48121020310,1,100,Denton,TX
48121021746,1,100,Denton,TX
48121021800,1,100,Denton,TX
48121021626,1,100,Denton,TX
48121021722,1,100,Denton,TX
48121021726,1,100,Denton,TX
48121021514,1,100,Denton,TX
48121021631,1,100,Denton,TX
48121021748,1,100,Denton,TX
48121021750,1,100,Denton,TX
48121021731,1,100,Denton,TX
48121021615,1,100,Denton,TX
48121021526,1,100,Denton,TX
48121020111,1,100,Denton,TX
48121021522,1,100,Denton,TX
48121021100,1,100,Denton,TX
48121020109,1,100,Denton,TX
48121021518,1,100,Denton,TX
48121021611,1,100,Denton,TX
48121021638,1,100,Denton,TX
48121021614,1,100,Denton,TX
48121021621,1,100,Denton,TX
48121021728,1,100,Denton,TX
48121021736,1,100,Denton,TX
48121021630,1,100,Denton,TX
48121021738,1,100,Denton,TX
48121020700,1,100,Denton,TX
48121021751,1,100,Denton,TX
48121020204,1,100,Denton,TX
48121021632,1,100,Denton,TX
48121021715,1,100,Denton,TX
48121020110,1,100,Denton,TX
48121020106,1,100,Denton,TX
48121021737,1,100,Denton,TX
48121020112,1,100,Denton,TX
48121020900,1,100,Denton,TX
48121021523,1,100,Denton,TX
48121020107,1,100,Denton,TX
48121021620,1,100,Denton,TX
48121021305,1,100,Denton,TX
48121020504,1,100,Denton,TX
48121021619,1,100,Denton,TX
48121021753,1,100,Denton,TX
48121020203,1,100,Denton,TX
48121020403,1,100,Denton,TX
48121021721,1,100,Denton,TX
48121021520,1,100,Denton,TX
48121021900,1,100,Denton,TX
48121021502,1,100,Denton,TX
48121021740,1,100,Denton,TX
48121021747,1,100,Denton,TX
48121021739,1,100,Denton,TX
48121020402,1,100,Denton,TX
48121021000,1,100,Denton,TX
48121021622,1,100,Denton,TX
48121021521,1,100,Denton,TX
48121021527,1,100,Denton,TX
48121020506,1,100,Denton,TX
48121021612,1,100,Denton,TX
48121021517,1,100,Denton,TX
48121020115,1,100,Denton,TX
48121021613,1,100,Denton,TX
48121020104,1,100,Denton,TX
48121021727,1,100,Denton,TX
48121021735,1,100,Denton,TX
48121021733,1,100,Denton,TX
48121021618,1,100,Denton,TX
48121021408,1,100,Denton,TX
48121021637,1,100,Denton,TX
48121021616,1,100,Denton,TX
48121021627,1,100,Denton,TX
48121021716,1,100,Denton,TX
48121020306,1,100,Denton,TX
48121021635,1,100,Denton,TX
48121021744,1,100,Denton,TX
48121021634,1,100,Denton,TX
48121020305,1,100,Denton,TX
48121021505,1,100,Denton,TX
48121021734,1,100,Denton,TX
48121021745,1,100,Denton,TX
48121020307,1,100,Denton,TX
48121020503,1,100,Denton,TX
48121021202,1,100,Denton,TX
48121020601,1,100,Denton,TX
48121020505,1,100,Denton,TX
48121021403,1,100,Denton,TX
48121021717,1,100,Denton,TX
48121021636,1,100,Denton,TX
48121021625,1,100,Denton,TX
48121021409,1,100,Denton,TX
48121021304,1,100,Denton,TX
48121021742,1,100,Denton,TX
48121021629,1,100,Denton,TX
48121021525,1,100,Denton,TX
48121021407,1,100,Denton,TX
48121021516,1,100,Denton,TX
48121021718,1,100,Denton,TX
48121021623,1,100,Denton,TX
48121021628,1,100,Denton,TX
48121021201,1,100,Denton,TX
48121021406,1,100,Denton,TX
48121020401,1,100,Denton,TX
48121021303,1,100,Denton,TX
48121020103,1,100,Denton,TX
48121020202,1,100,Denton,TX
48121021301,1,100,Denton,TX
48121021404,1,100,Denton,TX
48121020309,1,100,Denton,TX
48121021743,1,100,Denton,TX
48121021624,1,100,Denton,TX
48121021515,1,100,Denton,TX
48121020303,1,100,Denton,TX
48121021519,1,100,Denton,TX
48121020602,1,100,Denton,TX
48121020308,1,100,Denton,TX
48121020800,1,100,Denton,TX
48121020105,1,100,Denton,TX
48121021405,1,100,Denton,TX
48121020114,1,100,Denton,TX
48121020113,1,100,Denton,TX
48121020108,1,100,Denton,TX
48123970400,1,100,DeWitt,TX
48123970500,1,100,DeWitt,TX
48123970300,1,100,DeWitt,TX
48123970100,1,100,DeWitt,TX
48123970200,1,100,DeWitt,TX
48125950300,1,100,Dickens,TX
48127950200,1,100,Dimmit,TX
48127950400,1,100,Dimmit,TX
48129950200,1,100,Donley,TX
48129950300,1,100,Donley,TX
48131950200,1,100,Duval,TX
48131950100,1,100,Duval,TX
48131950500,1,100,Duval,TX
48133950400,1,100,Eastland,TX
48133950500,1,100,Eastland,TX
48133950100,1,100,Eastland,TX
48133950300,1,100,Eastland,TX
48133950200,1,100,Eastland,TX
48135000300,1,100,Ector,TX
48135002400,1,100,Ector,TX
48135002300,1,100,Ector,TX
48135002900,1,100,Ector,TX
48135002200,1,100,Ector,TX
48135000800,1,100,Ector,TX
48135002000,1,100,Ector,TX
48135000400,1,100,Ector,TX
48135001000,1,100,Ector,TX
48135000500,1,100,Ector,TX
48135000100,1,100,Ector,TX
48135000700,1,100,Ector,TX
48135001300,1,100,Ector,TX
48135002503,1,100,Ector,TX
48135002501,1,100,Ector,TX
48135002801,1,100,Ector,TX
48135001500,1,100,Ector,TX
48135001800,1,100,Ector,TX
48135003100,1,100,Ector,TX
48135002502,1,100,Ector,TX
48135000600,1,100,Ector,TX
48135001900,1,100,Ector,TX
48135001700,1,100,Ector,TX
48135001600,1,100,Ector,TX
48135002802,1,100,Ector,TX
48135001100,1,100,Ector,TX
48135002700,1,100,Ector,TX
48135003000,1,100,Ector,TX
48137950300,1,100,Edwards,TX
48139060210,1,100,Ellis,TX
48139060803,1,100,Ellis,TX
48139060703,1,100,Ellis,TX
48139060701,1,100,Ellis,TX
48139061200,1,100,Ellis,TX
48139061300,1,100,Ellis,TX
48139060211,1,100,Ellis,TX
48139060212,1,100,Ellis,TX
48139060500,1,100,Ellis,TX
48139060702,1,100,Ellis,TX
48139061000,1,100,Ellis,TX
48139060209,1,100,Ellis,TX
48139061700,1,100,Ellis,TX
48139060801,1,100,Ellis,TX
48139060300,1,100,Ellis,TX
48139060400,1,100,Ellis,TX
48139060102,1,100,Ellis,TX
48139060213,1,100,Ellis,TX
48139060214,1,100,Ellis,TX
48139060208,1,100,Ellis,TX
48139061500,1,100,Ellis,TX
48139060101,1,100,Ellis,TX
48139061400,1,100,Ellis,TX
48139060802,1,100,Ellis,TX
48139061100,1,100,Ellis,TX
48139061600,1,100,Ellis,TX
48139060900,1,100,Ellis,TX
48139060204,1,100,Ellis,TX
48139060206,1,100,Ellis,TX
48139060600,1,100,Ellis,TX
48139060207,1,100,Ellis,TX
48141980000,0,0,El Paso,TX
48141001203,1,100,El Paso,TX
48141010319,1,100,El Paso,TX
48141004107,1,100,El Paso,TX
48141001800,1,100,El Paso,TX
48141003902,1,100,El Paso,TX
48141001700,1,100,El Paso,TX
48141002000,1,100,El Paso,TX
48141010504,1,100,El Paso,TX
48141010203,1,100,El Paso,TX
48141001502,1,100,El Paso,TX
48141004318,1,100,El Paso,TX
48141010502,1,100,El Paso,TX
48141000108,1,100,El Paso,TX
48141004105,1,100,El Paso,TX
48141010340,1,100,El Paso,TX
48141001109,1,100,El Paso,TX
48141010506,1,100,El Paso,TX
48141001001,1,100,El Paso,TX
48141010327,1,100,El Paso,TX
48141001400,1,100,El Paso,TX
48141010222,1,100,El Paso,TX
48141002900,1,100,El Paso,TX
48141000111,1,100,El Paso,TX
48141003804,1,100,El Paso,TX
48141010218,1,100,El Paso,TX
48141003501,1,100,El Paso,TX
48141004311,1,100,El Paso,TX
48141003000,1,100,El Paso,TX
48141003803,1,100,El Paso,TX
48141010312,1,100,El Paso,TX
48141002100,1,100,El Paso,TX
48141001202,1,100,El Paso,TX
48141003901,1,100,El Paso,TX
48141000403,1,100,El Paso,TX
48141000110,1,100,El Paso,TX
48141010103,1,100,El Paso,TX
48141010344,1,100,El Paso,TX
48141002600,1,100,El Paso,TX
48141000206,1,100,El Paso,TX
48141004310,1,100,El Paso,TX
48141003200,1,100,El Paso,TX
48141004320,1,100,El Paso,TX
48141010317,1,100,El Paso,TX
48141003602,1,100,El Paso,TX
48141002400,1,100,El Paso,TX
48141001112,1,100,El Paso,TX
48141010316,1,100,El Paso,TX
48141004313,1,100,El Paso,TX
48141010217,1,100,El Paso,TX
48141010333,1,100,El Paso,TX
48141000112,1,100,El Paso,TX
48141004314,1,100,El Paso,TX
48141001900,1,100,El Paso,TX
48141003100,1,100,El Paso,TX
48141000109,1,100,El Paso,TX
48141010211,1,100,El Paso,TX
48141002201,1,100,El Paso,TX
48141003702,1,100,El Paso,TX
48141001301,1,100,El Paso,TX
48141004106,1,100,El Paso,TX
48141010334,1,100,El Paso,TX
48141003801,1,100,El Paso,TX
48141010347,1,100,El Paso,TX
48141004303,1,100,El Paso,TX
48141010335,1,100,El Paso,TX
48141010406,1,100,El Paso,TX
48141004202,1,100,El Paso,TX
48141010326,1,100,El Paso,TX
48141002202,1,100,El Paso,TX
48141010346,1,100,El Paso,TX
48141000600,1,100,El Paso,TX
48141001115,1,100,El Paso,TX
48141010408,1,100,El Paso,TX
48141010307,1,100,El Paso,TX
48141010409,1,100,El Paso,TX
48141001201,1,100,El Paso,TX
48141003502,1,100,El Paso,TX
48141010303,1,100,El Paso,TX
48141004309,1,100,El Paso,TX
48141000207,1,100,El Paso,TX
48141010213,1,100,El Paso,TX
48141004004,1,100,El Paso,TX
48141004319,1,100,El Paso,TX
48141000404,1,100,El Paso,TX
48141010328,1,100,El Paso,TX
48141010404,1,100,El Paso,TX
48141003601,1,100,El Paso,TX
48141002300,1,100,El Paso,TX
48141004317,1,100,El Paso,TX
48141010311,1,100,El Paso,TX
48141001111,1,100,El Paso,TX
48141000107,1,100,El Paso,TX
48141010336,1,100,El Paso,TX
48141010501,1,100,El Paso,TX
48141001002,1,100,El Paso,TX
48141002500,1,100,El Paso,TX
48141010323,1,100,El Paso,TX
48141000208,1,100,El Paso,TX
48141001302,1,100,El Paso,TX
48141010343,1,100,El Paso,TX
48141010505,1,100,El Paso,TX
48141001600,1,100,El Paso,TX
48141010101,1,100,El Paso,TX
48141010405,1,100,El Paso,TX
48141000401,1,100,El Paso,TX
48141010329,1,100,El Paso,TX
48141003701,1,100,El Paso,TX
48141010220,1,100,El Paso,TX
48141010322,1,100,El Paso,TX
48141010221,1,100,El Paso,TX
48141002800,1,100,El Paso,TX
48141000106,1,100,El Paso,TX
48141004316,1,100,El Paso,TX
48141001501,1,100,El Paso,TX
48141003404,1,100,El Paso,TX
48141004312,1,100,El Paso,TX
48141010212,1,100,El Paso,TX
48141001107,1,100,El Paso,TX
48141004104,1,100,El Paso,TX
48141010401,1,100,El Paso,TX
48141004201,1,100,El Paso,TX
48141010600,1,100,El Paso,TX
48141000204,1,100,El Paso,TX
48141010102,1,100,El Paso,TX
48141010407,1,100,El Paso,TX
48141000205,1,100,El Paso,TX
48141010210,1,100,El Paso,TX
48141003403,1,100,El Paso,TX
48141010337,1,100,El Paso,TX
48141000302,1,100,El Paso,TX
48141004003,1,100,El Paso,TX
48141001110,1,100,El Paso,TX
48141010325,1,100,El Paso,TX
48141000101,1,100,El Paso,TX
48141004307,1,100,El Paso,TX
48141004002,1,100,El Paso,TX
48141010324,1,100,El Paso,TX
48141001114,1,100,El Paso,TX
48141010330,1,100,El Paso,TX
48141000800,1,100,El Paso,TX
48141003402,1,100,El Paso,TX
48141004103,1,100,El Paso,TX
48141003300,1,100,El Paso,TX
48141010219,1,100,El Paso,TX
48141010338,1,100,El Paso,TX
48141010332,1,100,El Paso,TX
48141010215,1,100,El Paso,TX
48141001113,1,100,El Paso,TX
48141010339,1,100,El Paso,TX
48141010214,1,100,El Paso,TX
48141010331,1,100,El Paso,TX
48141000301,1,100,El Paso,TX
48141010345,1,100,El Paso,TX
48141010207,1,100,El Paso,TX
48141010216,1,100,El Paso,TX
48141003903,1,100,El Paso,TX
48141001104,1,100,El Paso,TX
48141000900,1,100,El Paso,TX
48141010342,1,100,El Paso,TX
48141010341,1,100,El Paso,TX
48143950700,1,100,Erath,TX
48143950201,1,100,Erath,TX
48143950100,1,100,Erath,TX
48143950600,1,100,Erath,TX
48143950300,1,100,Erath,TX
48143950400,1,100,Erath,TX
48143950500,1,100,Erath,TX
48143950202,1,100,Erath,TX
48145000500,1,100,Falls,TX
48145000300,1,100,Falls,TX
48145000200,1,100,Falls,TX
48145000400,1,100,Falls,TX
48145000700,1,100,Falls,TX
48145000800,1,100,Falls,TX
48147950300,1,100,Fannin,TX
48147950500,1,100,Fannin,TX
48147950600,1,100,Fannin,TX
48147950702,1,100,Fannin,TX
48147950100,1,100,Fannin,TX
48147950402,1,100,Fannin,TX
48147950800,1,100,Fannin,TX
48147950701,1,100,Fannin,TX
48147950401,1,100,Fannin,TX
48149970700,1,100,Fayette,TX
48149970100,1,100,Fayette,TX
48149970200,1,100,Fayette,TX
48149970300,1,100,Fayette,TX
48149970400,1,100,Fayette,TX
48149970500,1,100,Fayette,TX
48149970600,1,100,Fayette,TX
48151950300,1,100,Fisher,TX
48151950400,1,100,Fisher,TX
48153950600,1,100,Floyd,TX
48153950500,1,100,Floyd,TX
48155950100,1,100,Foard,TX
48157671502,1,100,Fort Bend,TX
48157670602,1,100,Fort Bend,TX
48157671900,1,100,Fort Bend,TX
48157673700,1,100,Fort Bend,TX
48157671602,1,100,Fort Bend,TX
48157674601,1,100,Fort Bend,TX
48157672200,1,100,Fort Bend,TX
48157670300,1,100,Fort Bend,TX
48157674200,1,100,Fort Bend,TX
48157672100,1,100,Fort Bend,TX
48157674603,1,100,Fort Bend,TX
48157671300,1,100,Fort Bend,TX
48157670102,1,100,Fort Bend,TX
48157671800,1,100,Fort Bend,TX
48157670500,1,100,Fort Bend,TX
48157671002,1,100,Fort Bend,TX
48157670400,1,100,Fort Bend,TX
48157670700,1,100,Fort Bend,TX
48157673001,1,100,Fort Bend,TX
48157671700,1,100,Fort Bend,TX
48157674100,1,100,Fort Bend,TX
48157671001,1,100,Fort Bend,TX
48157674604,1,100,Fort Bend,TX
48157672602,1,100,Fort Bend,TX
48157675000,1,100,Fort Bend,TX
48157670101,1,100,Fort Bend,TX
48157673600,1,100,Fort Bend,TX
48157671501,1,100,Fort Bend,TX
48157673500,1,100,Fort Bend,TX
48157672500,1,100,Fort Bend,TX
48157672002,1,100,Fort Bend,TX
48157673901,1,100,Fort Bend,TX
48157671400,1,100,Fort Bend,TX
48157675800,1,100,Fort Bend,TX
48157670601,1,100,Fort Bend,TX
48157671200,1,100,Fort Bend,TX
48157673003,1,100,Fort Bend,TX
48157675700,1,100,Fort Bend,TX
48157673002,1,100,Fort Bend,TX
48157672302,1,100,Fort Bend,TX
48157674000,1,100,Fort Bend,TX
48157675200,1,100,Fort Bend,TX
48157672001,1,100,Fort Bend,TX
48157673300,1,100,Fort Bend,TX
48157674602,1,100,Fort Bend,TX
48157672702,1,100,Fort Bend,TX
48157673902,1,100,Fort Bend,TX
48157672301,1,100,Fort Bend,TX
48157674300,1,100,Fort Bend,TX
48157670902,1,100,Fort Bend,TX
48157670901,1,100,Fort Bend,TX
48157674800,1,100,Fort Bend,TX
48157671601,1,100,Fort Bend,TX
48157672800,1,100,Fort Bend,TX
48157674400,1,100,Fort Bend,TX
48157673200,1,100,Fort Bend,TX
48157674900,1,100,Fort Bend,TX
48157671100,1,100,Fort Bend,TX
48157670200,1,100,Fort Bend,TX
48157675300,1,100,Fort Bend,TX
48157672400,1,100,Fort Bend,TX
48157675600,1,100,Fort Bend,TX
48157675400,1,100,Fort Bend,TX
48157675100,1,100,Fort Bend,TX
48157672601,1,100,Fort Bend,TX
48157674501,1,100,Fort Bend,TX
48157673800,1,100,Fort Bend,TX
48157672701,1,100,Fort Bend,TX
48157673102,1,100,Fort Bend,TX
48157674502,1,100,Fort Bend,TX
48157675500,1,100,Fort Bend,TX
48157673400,1,100,Fort Bend,TX
48157674700,1,100,Fort Bend,TX
48157670800,1,100,Fort Bend,TX
48157672900,1,100,Fort Bend,TX
48157673101,1,100,Fort Bend,TX
48159950200,1,100,Franklin,TX
48159950300,1,100,Franklin,TX
48159950100,1,100,Franklin,TX
48161000700,1,100,Freestone,TX
48161000200,1,100,Freestone,TX
48161000300,1,100,Freestone,TX
48161000900,1,100,Freestone,TX
48161000400,1,100,Freestone,TX
48161000600,1,100,Freestone,TX
48161000100,1,100,Freestone,TX
48163950300,1,100,Frio,TX
48163950100,1,100,Frio,TX
48163950200,1,100,Frio,TX
48165950300,1,100,Gaines,TX
48165950100,1,100,Gaines,TX
48165950200,1,100,Gaines,TX
48167726000,1,100,Galveston,TX
48167723501,1,100,Galveston,TX
48167725500,1,100,Galveston,TX
48167724101,1,100,Galveston,TX
48167724500,1,100,Galveston,TX
48167725700,1,100,Galveston,TX
48167720301,1,100,Galveston,TX
48167724800,1,100,Galveston,TX
48167725000,1,100,Galveston,TX
48167725300,1,100,Galveston,TX
48167724700,1,100,Galveston,TX
48167724900,1,100,Galveston,TX
48167720200,1,100,Galveston,TX
48167721000,1,100,Galveston,TX
48167724600,1,100,Galveston,TX
48167725900,1,100,Galveston,TX
48167726200,1,100,Galveston,TX
48167725100,1,100,Galveston,TX
48167725200,1,100,Galveston,TX
48167724200,1,100,Galveston,TX
48167722900,1,100,Galveston,TX
48167722800,1,100,Galveston,TX
48167720100,1,100,Galveston,TX
48167723700,1,100,Galveston,TX
48167721600,1,100,Galveston,TX
48167720501,1,100,Galveston,TX
48167722600,1,100,Galveston,TX
48167720400,1,100,Galveston,TX
48167723100,1,100,Galveston,TX
48167723800,1,100,Galveston,TX
48167720800,1,100,Galveston,TX
48167726100,1,100,Galveston,TX
48167722002,1,100,Galveston,TX
48167721202,1,100,Galveston,TX
48167723000,1,100,Galveston,TX
48167725600,1,100,Galveston,TX
48167722200,1,100,Galveston,TX
48167724300,1,100,Galveston,TX
48167724400,1,100,Galveston,TX
48167721300,1,100,Galveston,TX
48167723900,1,100,Galveston,TX
48167723200,1,100,Galveston,TX
48167725800,1,100,Galveston,TX
48167720302,1,100,Galveston,TX
48167725400,1,100,Galveston,TX
48167722001,1,100,Galveston,TX
48167723600,1,100,Galveston,TX
48167720900,1,100,Galveston,TX
48167721500,1,100,Galveston,TX
48167722700,1,100,Galveston,TX
48167722100,1,100,Galveston,TX
48167721800,1,100,Galveston,TX
48167723400,1,100,Galveston,TX
48167721400,1,100,Galveston,TX
48167723300,1,100,Galveston,TX
48167721100,1,100,Galveston,TX
48167721900,1,100,Galveston,TX
48167723502,1,100,Galveston,TX
48167720502,1,100,Galveston,TX
48167720700,1,100,Galveston,TX
48167722300,1,100,Galveston,TX
48167724000,1,100,Galveston,TX
48167720503,1,100,Galveston,TX
48167721700,1,100,Galveston,TX
48167720600,1,100,Galveston,TX
48167721201,1,100,Galveston,TX
48169950100,1,100,Garza,TX
48171950200,1,100,Gillespie,TX
48171950100,1,100,Gillespie,TX
48171950300,1,100,Gillespie,TX
48171950400,1,100,Gillespie,TX
48171950500,1,100,Gillespie,TX
48173950100,1,100,Glasscock,TX
48175960100,1,100,Goliad,TX
48175960200,1,100,Goliad,TX
48177000100,1,100,Gonzales,TX
48177000600,1,100,Gonzales,TX
48177000400,1,100,Gonzales,TX
48177000300,1,100,Gonzales,TX
48177000500,1,100,Gonzales,TX
48177000200,1,100,Gonzales,TX
48179950100,1,100,Gray,TX
48179950800,1,100,Gray,TX
48179950600,1,100,Gray,TX
48179950700,1,100,Gray,TX
48179950300,1,100,Gray,TX
48179950400,1,100,Gray,TX
48179950500,1,100,Gray,TX
48181000502,1,100,Grayson,TX
48181000200,1,100,Grayson,TX
48181000600,1,100,Grayson,TX
